0.639289 3160
0.635931 3180
0.639489 3200
0.641657 3220
0.633106 3240
0.630224 3260
0.638241 3280
0.634165 3300
0.630729 3320
0.638015 3340
0.641881 3360
0.643605 3380
0.645757 3400
0.63762 3420
0.638797 3440
0.639257 3460
0.636763 3480
0.638931 3500
0.634917 3520
0.64022 3540
0.635527 3560
0.636576 3580
0.635273 3600
0.649863 3620
0.636242 3640
0.635734 3660
0.626305 3680
0.633232 3700
0.636623 3720
0.637705 3740
0.638048 3760
0.635278 3780
0.63304 3800
0.635213 3820
0.631048 3840
0.631948 3860
0.627284 3880
0.634 3900
0.635846 3920
0.629412 3940
0.638723 3960
0.633415 3980
0.624589 4000
0.634169 4020
0.633427 4040
0.631161 4060
0.632688 4080
0.632851 4100
0.632451 4120
1.10766 4140
1.44799 4160
1.45144 4180
1.45933 4200
1.44642 4220
1.45578 4240
1.45766 4260
1.44829 4280
1.45844 4300
1.46101 4320
1.44443 4340
1.45386 4360
1.45356 4380
1.46606 4400
1.44925 4420
1.45773 4440
1.45013 4460
1.4602 4480
1.46347 4500
1.45309 4520
1.4621 4540
1.45296 4560
1.45463 4580
1.46023 4600
1.45064 4620
1.45201 4640
1.45825 4660
1.45777 4680
1.47018 4700
1.4691 4720
1.46049 4740
1.44599 4760
1.45885 4780
1.4563 4800
1.44956 4820
1.45054 4840
1.46441 4860
1.45833 4880
1.44837 4900
1.45751 4920
1.45279 4940
1.45991 4960
1.44742 4980
1.46352 5000
1.45343 5020
1.4549 5040
1.46457 5060
1.48522 5080
1.45988 5100
1.47045 5120
1.46804 5140
1.47265 5160
1.46552 5180
1.47244 5200
1.46644 5220
1.46172 5240
1.47541 5260
1.47106 5280
1.47043 5300
1.47115 5320
1.46714 5340
1.46579 5360
1.47118 5380
1.46306 5400
1.46833 5420
1.46325 5440
1.46604 5460
1.4625 5480
1.47191 5500
1.24031 5520
0.644338 5540
0.638403 5560
0.64279 5580
0.633735 5600
0.634424 5620
0.636491 5640
0.633891 5660
0.636703 5680
0.640951 5700
0.643413 5720
0.639685 5740
0.640904 5760
0.64378 5780
0.639402 5800
0.645962 5820
0.643572 5840
0.640336 5860
0.639228 5880
0.63532 5900
0.641656 5920
0.644311 5940
0.644445 5960
0.642042 5980
0.642116 6000
0.640758 6020
0.63771 6040
0.636109 6060
0.639957 6080
0.637789 6100
0.641507 6120
0.645843 6140
0.635553 6160
0.64008 6180
0.642797 6200
0.640469 6220
0.636712 6240
0.639763 6260
0.638486 6280
0.640878 6300
0.633736 6320
0.634114 6340
0.637339 6360
0.637658 6380
0.636909 6400
0.63559 6420
0.645835 6440
0.646997 6460
0.644006 6480
0.640865 6500
0.643325 6520
0.641762 6540
0.64528 6560
0.64335 6580
0.638198 6600
0.641461 6620
0.641273 6640
0.639085 6660
0.645292 6680
0.638711 6700
0.641961 6720
0.64405 6740
0.640979 6760
0.643512 6780
0.644457 6800
0.648391 6820
0.639338 6840
0.644967 6860
0.641933 6880
0.636732 6900
0.639209 6920
0.636552 6940
0.637014 6960
0.63989 6980
0.634101 7000
0.634756 7020
0.630487 7040
0.638411 7060
0.638047 7080
0.638473 7100
0.638229 7120
0.64387 7140
0.639561 7160
0.636409 7180
0.638236 7200
0.642073 7220
0.642508 7240
0.638249 7260
0.642531 7280
0.645434 7300
0.64472 7320
0.635878 7340
0.640946 7360
0.63522 7380
0.637638 7400
0.640354 7420
0.645463 7440
0.643386 7460
0.640238 7480
0.638706 7500
0.644075 7520
0.638713 7540
0.639927 7560
0.642329 7580
0.642568 7600
0.639315 7620
0.641834 7640
0.64112 7660
0.636648 7680
0.634423 7700
0.638024 7720
0.637295 7740
0.638978 7760
0.641843 7780
0.634943 7800
0.636804 7820
0.63717 7840
0.640541 7860
0.632728 7880
0.638127 7900
0.639871 7920
0.642426 7940
0.640948 7960
0.641632 7980
0.642146 8000
0.640107 8020
0.638683 8040
0.639909 8060
0.639751 8080
0.641457 8100
0.640758 8120
0.63964 8140
0.642205 8160
0.643894 8180
0.638657 8200
0.644772 8220
0.652308 8240
0.646715 8260
0.642172 8280
0.644484 8300
0.64139 8320
0.642232 8340
0.640459 8360
0.651235 8380
0.642163 8400
0.640714 8420
0.6414 8440
0.63787 8460
0.641429 8480
0.638887 8500
1.43718 8520
1.47163 8540
1.47635 8560
1.52212 8580
1.48582 8600
1.47177 8620
1.46086 8640
1.4759 8660
1.47107 8680
1.47595 8700
1.48398 8720
1.46893 8740
1.47032 8760
1.47113 8780
1.47895 8800
1.47147 8820
1.47429 8840
1.46276 8860
1.46918 8880
1.46408 8900
1.47547 8920
1.47317 8940
1.48094 8960
1.47345 8980
1.46561 9000
1.46679 9020
1.4779 9040
1.48793 9060
1.47208 9080
1.4687 9100
1.46319 9120
1.47663 9140
1.46978 9160
1.45912 9180
1.4789 9200
1.49297 9220
1.48362 9240
1.49576 9260
1.47173 9280
1.4616 9300
1.47309 9320
1.4822 9340
1.4771 9360
1.46372 9380
1.46763 9400
1.46524 9420
1.46401 9440
1.46945 9460
1.4678 9480
1.46324 9500
1.46888 9520
1.47739 9540
1.46503 9560
1.4796 9580
1.49685 9600
1.46557 9620
1.47372 9640
1.46664 9660
1.50192 9680
1.46912 9700
1.47207 9720
1.48136 9740
1.47685 9760
1.46453 9780
1.46491 9800
1.46598 9820
1.4685 9840
1.46894 9860
1.47304 9880
0.780276 9900
0.643511 9920
0.639091 9940
0.64103 9960
0.638726 9980
0.636747 10000
0.64503 10020
0.641402 10040
0.642197 10060
0.639483 10080
0.642077 10100
0.644462 10120
0.638828 10140
0.641544 10160
0.642616 10180
0.640975 10200
0.644566 10220
0.638042 10240
0.646081 10260
0.641608 10280
0.642766 10300
0.638373 10320
0.645371 10340
0.640567 10360
0.644309 10380
0.641172 10400
0.636982 10420
0.6453 10440
0.641115 10460
0.641985 10480
0.644602 10500
0.642866 10520
0.647603 10540
0.639824 10560
0.643454 10580
0.640138 10600
0.644159 10620
0.638954 10640
0.643909 10660
0.63798 10680
0.636725 10700
0.636284 10720
0.638 10740
0.645504 10760
0.639216 10780
0.641878 10800
0.635315 10820
0.636583 10840
0.638148 10860
0.631648 10880
0.636519 10900
0.645257 10920
0.645059 10940
0.64044 10960
0.638626 10980
0.642023 11000
0.64272 11020
0.644036 11040
0.639602 11060
0.636542 11080
0.641178 11100
0.646889 11120
0.671471 11140
0.668953 11160
0.648899 11180
0.637927 11200
0.641796 11220
0.651578 11240
0.64293 11260
0.641179 11280
0.637178 11300
0.644685 11320
0.650323 11340
0.693858 11360
0.641596 11380
0.653486 11400
0.660456 11420
0.651794 11440
0.683103 11460
0.664669 11480
0.640354 11500
0.651577 11520
0.644255 11540
0.637093 11560
0.635245 11580
0.644555 11600
0.639713 11620
0.645121 11640
0.641298 11660
0.643726 11680
0.642849 11700
0.647116 11720
0.647753 11740
0.639468 11760
0.643229 11780
0.640285 11800
0.641496 11820
0.644084 11840
0.642802 11860
0.637877 11880
0.643715 11900
0.633366 11920
0.638535 11940
0.646951 11960
0.633772 11980
0.643597 12000
0.643224 12020
0.640241 12040
0.640233 12060
0.641098 12080
0.643183 12100
0.636852 12120
0.638084 12140
0.635582 12160
0.642011 12180
0.655452 12200
0.632198 12220
0.633029 12240
0.626451 12260
0.635303 12280
0.64689 12300
0.641685 12320
0.634877 12340
0.640309 12360
0.628669 12380
0.636795 12400
0.632147 12420
0.638745 12440
0.637181 12460
0.631899 12480
0.645192 12500
0.652715 12520
0.635201 12540
0.639505 12560
0.644017 12580
1.33254 12600
1.45736 12620
1.5403 12640
1.63007 12660
1.45873 12680
1.4551 12700
1.46199 12720
1.47008 12740
1.46914 12760
1.46893 12780
1.47383 12800
1.46332 12820
1.47901 12840
1.51169 12860
1.44893 12880
1.47858 12900
1.47593 12920
1.44238 12940
1.46771 12960
1.57667 12980
1.47729 13000
1.45598 13020
1.47453 13040
1.84742 13060
1.55929 13080
1.48017 13100
1.48398 13120
1.47812 13140
1.48304 13160
1.48377 13180
1.48182 13200
1.48613 13220
1.46861 13240
1.46355 13260
1.47667 13280
1.48466 13300
1.48402 13320
1.48447 13340
1.48173 13360
1.48396 13380
1.48624 13400
1.48818 13420
1.48725 13440
1.48801 13460
1.49044 13480
1.48846 13500
1.48624 13520
1.48902 13540
1.48581 13560
1.48919 13580
1.48276 13600
1.48599 13620
1.48599 13640
1.4845 13660
1.47536 13680
1.48227 13700
1.49028 13720
1.4831 13740
1.48728 13760
1.50099 13780
1.46934 13800
1.47294 13820
1.46144 13840
1.47898 13860
1.48553 13880
1.47834 13900
1.47743 13920
1.4785 13940
0.785734 13960
0.64782 13980
0.644968 14000
0.636954 14020
0.646415 14040
0.647976 14060
0.64591 14080
0.649926 14100
0.647455 14120
0.645041 14140
0.645792 14160
0.642809 14180
0.644338 14200
0.647082 14220
0.64433 14240
0.64383 14260
0.637717 14280
0.643028 14300
0.642839 14320
0.646752 14340
0.645858 14360
0.646684 14380
0.648465 14400
0.641681 14420
0.643578 14440
0.646449 14460
0.644753 14480
0.649277 14500
0.6463 14520
0.644169 14540
0.648628 14560
0.646608 14580
0.648261 14600
0.647864 14620
0.643111 14640
0.644705 14660
0.647025 14680
0.643411 14700
0.649521 14720
0.643616 14740
0.642699 14760
0.647123 14780
0.644782 14800
0.644369 14820
0.646124 14840
0.645719 14860
0.644053 14880
0.646595 14900
0.6479 14920
0.64419 14940
0.643633 14960
0.643806 14980
0.643311 15000
0.64697 15020
0.644379 15040
0.64154 15060
0.64168 15080
0.646012 15100
0.645813 15120
0.645788 15140
0.64965 15160
0.648165 15180
0.646362 15200
0.645399 15220
0.645549 15240
0.643514 15260
0.64438 15280
0.646175 15300
0.645414 15320
0.640046 15340
0.64552 15360
0.642296 15380
0.642491 15400
0.643784 15420
0.646239 15440
0.646009 15460
0.638459 15480
0.651845 15500
0.643158 15520
0.651529 15540
0.680046 15560
1.47833 15580
1.48408 15600
1.51554 15620
1.50341 15640
1.49592 15660
1.51575 15680
1.49624 15700
1.52887 15720
1.49988 15740
1.58099 15760
1.56014 15780
1.4866 15800
1.49727 15820
1.4957 15840
1.50911 15860
1.50967 15880
1.48215 15900
1.50644 15920
1.50591 15940
1.48154 15960
1.48935 15980
1.50047 16000
1.49627 16020
1.49621 16040
1.64544 16060
1.48647 16080
1.475 16100
1.4947 16120
1.49023 16140
1.46866 16160
1.47935 16180
1.56708 16200
1.52618 16220
1.50345 16240
1.48333 16260
1.47634 16280
1.4708 16300
1.45803 16320
1.493 16340
1.47262 16360
1.55691 16380
1.51638 16400
1.48445 16420
1.4927 16440
1.47402 16460
1.60323 16480
1.48949 16500
1.48419 16520
1.4851 16540
1.48458 16560
1.47811 16580
1.48017 16600
1.49714 16620
1.49062 16640
1.49994 16660
1.51613 16680
1.48318 16700
1.479 16720
1.4857 16740
1.49262 16760
1.47917 16780
1.50536 16800
1.485 16820
1.4853 16840
1.48295 16860
1.50241 16880
1.23887 16900
0.640282 16920
0.647668 16940
0.645263 16960
0.64352 16980
0.650926 17000
0.647461 17020
0.647326 17040
0.641643 17060
0.650363 17080
0.646074 17100
0.648149 17120
0.645121 17140
0.650153 17160
0.649862 17180
0.647692 17200
0.638011 17220
0.643749 17240
0.643564 17260
0.636925 17280
0.644657 17300
0.642031 17320
0.645083 17340
0.65543 17360
0.643114 17380
0.645699 17400
0.648185 17420
0.639962 17440
0.636874 17460
0.649083 17480
0.648315 17500
0.648387 17520
0.650391 17540
0.639526 17560
0.649583 17580
0.71579 17600
0.630305 17620
0.627362 17640
0.631879 17660
0.626681 17680
0.631856 17700
0.635517 17720
0.633747 17740
0.635049 17760
0.635345 17780
0.641837 17800
0.643372 17820
0.630463 17840
0.62654 17860
0.626284 17880
0.632497 17900
0.64068 17920
0.62931 17940
0.625024 17960
0.62867 17980
0.629994 18000
0.629712 18020
0.626791 18040
0.623227 18060
0.661415 18080
1.16364 18100
1.47101 18120
1.43519 18140
1.44799 18160
1.45095 18180
1.44024 18200
1.45841 18220
1.44644 18240
1.51545 18260
1.48285 18280
1.44511 18300
1.4739 18320
1.44222 18340
1.43925 18360
1.43701 18380
1.44605 18400
1.42902 18420
1.45078 18440
1.454 18460
1.46784 18480
1.45454 18500
1.48673 18520
1.46677 18540
1.4526 18560
1.46922 18580
1.46991 18600
1.4721 18620
1.46652 18640
1.4586 18660
1.46076 18680
1.45933 18700
1.46372 18720
1.45611 18740
1.45316 18760
1.45104 18780
1.43363 18800
1.43751 18820
1.45144 18840
1.43085 18860
1.43923 18880
1.43162 18900
1.44813 18920
1.43355 18940
1.45015 18960
1.44072 18980
1.43183 19000
1.44776 19020
1.43628 19040
1.44149 19060
1.42769 19080
1.45363 19100
1.43322 19120
1.43082 19140
1.432 19160
1.43173 19180
1.43862 19200
1.42879 19220
1.43985 19240
1.44711 19260
1.43041 19280
1.45095 19300
1.46154 19320
1.44492 19340
1.45362 19360
1.47327 19380
1.46791 19400
1.46205 19420
1.44741 19440
1.47271 19460
1.45713 19480
1.44139 19500
1.4293 19520
1.43726 19540
1.43899 19560
1.452 19580
1.45922 19600
1.45044 19620
1.43908 19640
1.42808 19660
1.44674 19680
1.43761 19700
1.42966 19720
1.43691 19740
1.43734 19760
1.44177 19780
1.43119 19800
1.49079 19820
1.44359 19840
1.45145 19860
1.46108 19880
1.46029 19900
1.44989 19920
1.42789 19940
1.45061 19960
1.45198 19980
1.43376 20000
1.44346 20020
1.43745 20040
1.43938 20060
1.44852 20080
1.49114 20100
1.44945 20120
0.813834 20140
0.630431 20160
0.629863 20180
0.632374 20200
0.63779 20220
0.635319 20240
0.63175 20260
0.640021 20280
0.628783 20300
0.637751 20320
0.632848 20340
0.63489 20360
0.634238 20380
0.623051 20400
0.62848 20420
0.62507 20440
0.623318 20460
0.62682 20480
0.623051 20500
0.634758 20520
0.634072 20540
0.622459 20560
0.622697 20580
0.630925 20600
0.622243 20620
0.622422 20640
0.625763 20660
0.627661 20680
0.638334 20700
0.632745 20720
0.633025 20740
0.628504 20760
0.623685 20780
0.628593 20800
0.629814 20820
0.638177 20840
0.639598 20860
0.636794 20880
0.634103 20900
0.63375 20920
0.637857 20940
0.623576 20960
0.631925 20980
0.62409 21000
0.623832 21020
0.625866 21040
0.624689 21060
0.623488 21080
0.624402 21100
0.627175 21120
0.624549 21140
0.624639 21160
0.636557 21180
0.642777 21200
0.641924 21220
0.648263 21240
0.654855 21260
0.638883 21280
0.647825 21300
0.624265 21320
0.626955 21340
0.630269 21360
0.621242 21380
0.624853 21400
0.624968 21420
0.627046 21440
0.628236 21460
0.625157 21480
0.628606 21500
0.6217 21520
0.625021 21540
0.627932 21560
0.626452 21580
0.623584 21600
0.637487 21620
0.623908 21640
0.624999 21660
0.625693 21680
0.623628 21700
0.624347 21720
0.624053 21740
0.625385 21760
0.625672 21780
0.62332 21800
0.62636 21820
0.627574 21840
0.626124 21860
0.63104 21880
0.624023 21900
0.624942 21920
0.631677 21940
0.623215 21960
0.625264 21980
0.628442 22000
0.625 22020
0.626136 22040
0.627003 22060
0.626778 22080
0.632609 22100
0.637491 22120
0.634306 22140
0.631647 22160
0.627137 22180
0.629844 22200
0.632537 22220
0.631933 22240
0.641207 22260
0.630406 22280
0.633529 22300
0.633859 22320
0.628295 22340
0.630757 22360
0.628608 22380
0.634398 22400
0.632726 22420
0.636174 22440
0.630544 22460
0.634601 22480
0.633927 22500
0.629922 22520
0.629707 22540
0.63191 22560
0.641393 22580
0.634525 22600
1.0215 22620
1.45633 22640
1.463 22660
1.45131 22680
1.46166 22700
1.47378 22720
1.51864 22740
1.48894 22760
1.46096 22780
1.48672 22800
1.47532 22820
1.46158 22840
1.45494 22860
1.50501 22880
1.48113 22900
1.45145 22920
1.44607 22940
1.45657 22960
1.48701 22980
1.46282 23000
1.49447 23020
1.46658 23040
1.4574 23060
1.44487 23080
1.44588 23100
1.45271 23120
1.44904 23140
1.44262 23160
1.43807 23180
1.44017 23200
1.44845 23220
1.44161 23240
1.45707 23260
1.46526 23280
1.43067 23300
1.45276 23320
1.47202 23340
1.48672 23360
1.45635 23380
1.44895 23400
1.44721 23420
1.44673 23440
1.45961 23460
1.45264 23480
1.45195 23500
1.44864 23520
1.44806 23540
1.46325 23560
1.45739 23580
1.42742 23600
1.4457 23620
1.46057 23640
1.45739 23660
1.47297 23680
1.47578 23700
1.47099 23720
1.43226 23740
1.48038 23760
1.46541 23780
1.46231 23800
1.45655 23820
1.45592 23840
1.45736 23860
1.45501 23880
1.45974 23900
1.45349 23920
1.43754 23940
1.44617 23960
1.45645 23980
1.44497 24000
1.44716 24020
1.44576 24040
1.45109 24060
1.4571 24080
1.44481 24100
1.43581 24120
1.44944 24140
1.45097 24160
1.44506 24180
1.45741 24200
1.48716 24220
1.46928 24240
1.43588 24260
1.4478 24280
1.44563 24300
1.44265 24320
1.44359 24340
1.44986 24360
1.45699 24380
1.43803 24400
1.46498 24420
1.45908 24440
0.658424 24460
0.626808 24480
0.624747 24500
0.621877 24520
0.623926 24540
0.627192 24560
0.624401 24580
0.62548 24600
0.62882 24620
0.624767 24640
0.621988 24660
0.626113 24680
0.623611 24700
0.627197 24720
0.634369 24740
0.63187 24760
0.641472 24780
0.64129 24800
0.643726 24820
0.639291 24840
0.631081 24860
0.628122 24880
0.626267 24900
0.6332 24920
0.6314 24940
0.624845 24960
0.62132 24980
0.624581 25000
0.62243 25020
0.624223 25040
0.626936 25060
0.623766 25080
0.628846 25100
0.626991 25120
0.623767 25140
0.624832 25160
0.624423 25180
0.625306 25200
0.623841 25220
0.622887 25240
0.632574 25260
0.623925 25280
0.625655 25300
0.62864 25320
0.62325 25340
0.628217 25360
0.641154 25380
0.642164 25400
0.629564 25420
0.633568 25440
0.637292 25460
0.624478 25480
0.626228 25500
0.632664 25520
0.624789 25540
0.624739 25560
0.645904 25580
0.623745 25600
0.62513 25620
0.634822 25640
0.624236 25660
0.624531 25680
0.631461 25700
0.630285 25720
0.637708 25740
0.629356 25760
0.622271 25780
0.621222 25800
0.627824 25820
0.631376 25840
0.638139 25860
0.646741 25880
0.640384 25900
0.643143 25920
0.632846 25940
0.633703 25960
0.624608 25980
0.626564 26000
0.626949 26020
0.626138 26040
0.628771 26060
0.632858 26080
0.625239 26100
0.624725 26120
0.630918 26140
0.630279 26160
0.635914 26180
0.633883 26200
0.626846 26220
0.623629 26240
0.624131 26260
0.626732 26280
0.625684 26300
0.625253 26320
0.62679 26340
0.625495 26360
0.623137 26380
0.636768 26400
0.637924 26420
0.639272 26440
0.637207 26460
0.629429 26480
0.630513 26500
0.63219 26520
0.625268 26540
0.624021 26560
0.629789 26580
0.631648 26600
0.630982 26620
0.631337 26640
0.640285 26660
0.626711 26680
0.622756 26700
0.62813 26720
0.624341 26740
0.624826 26760
1.41059 26780
1.44123 26800
1.43084 26820
1.43693 26840
1.4442 26860
1.46834 26880
1.42826 26900
1.43667 26920
1.43841 26940
1.43039 26960
1.43317 26980
1.43727 27000
1.44912 27020
1.43109 27040
1.45464 27060
1.43566 27080
1.43284 27100
1.43938 27120
1.43662 27140
1.44615 27160
1.42748 27180
1.43701 27200
1.44574 27220
1.44126 27240
1.42722 27260
1.4419 27280
1.44551 27300
1.43353 27320
1.43956 27340
1.4424 27360
1.44184 27380
1.42879 27400
1.43793 27420
1.43596 27440
1.43027 27460
1.44562 27480
1.44075 27500
1.43798 27520
1.42836 27540
1.44183 27560
1.44744 27580
1.45051 27600
1.45387 27620
1.44401 27640
1.44667 27660
1.42871 27680
1.44033 27700
1.42888 27720
1.44418 27740
1.47353 27760
1.4855 27780
1.47639 27800
1.47269 27820
1.47472 27840
1.46426 27860
1.46 27880
1.47731 27900
1.48929 27920
1.46852 27940
1.46719 27960
1.4837 27980
1.47904 28000
1.48941 28020
1.47408 28040
1.47397 28060
1.45791 28080
1.45707 28100
1.45996 28120
1.46308 28140
1.47486 28160
1.48081 28180
1.46495 28200
1.44909 28220
1.43537 28240
1.45518 28260
1.43905 28280
1.4454 28300
1.45999 28320
1.45116 28340
1.44985 28360
1.46299 28380
1.44556 28400
1.43827 28420
1.45038 28440
1.45372 28460
1.4533 28480
1.4487 28500
1.45635 28520
1.44396 28540
1.45317 28560
1.44449 28580
1.45817 28600
1.45148 28620
1.24907 28640
0.630377 28660
0.632029 28680
0.629824 28700
0.629009 28720
0.628869 28740
0.629886 28760
0.632187 28780
0.632333 28800
0.630683 28820
0.634027 28840
0.636794 28860
0.631566 28880
0.634084 28900
0.635841 28920
0.634017 28940
0.633005 28960
0.632954 28980
0.635634 29000
0.630283 29020
0.641443 29040
0.64269 29060
0.64383 29080
0.648342 29100
0.641711 29120
0.644511 29140
0.641732 29160
0.633103 29180
0.633537 29200
0.635968 29220
0.628594 29240
0.639038 29260
0.636844 29280
0.635069 29300
0.644758 29320
0.641248 29340
0.64334 29360
0.640753 29380
0.637421 29400
0.63724 29420
0.635549 29440
0.628676 29460
0.639424 29480
0.632099 29500
0.63449 29520
0.640341 29540
0.638682 29560
0.636852 29580
0.633436 29600
0.631387 29620
0.635981 29640
0.634086 29660
0.631078 29680
0.632096 29700
0.628271 29720
0.630638 29740
0.633784 29760
0.632114 29780
0.63451 29800
0.633289 29820
0.630031 29840
0.633024 29860
0.631469 29880
0.62699 29900
0.63051 29920
0.636233 29940
0.636209 29960
0.636457 29980
0.628112 30000
0.629361 30020
0.628318 30040
0.643254 30060
0.629263 30080
0.629592 30100
0.632956 30120
0.635504 30140
0.631075 30160
0.636079 30180
0.635108 30200
0.632916 30220
0.636254 30240
0.634775 30260
0.630608 30280
0.633677 30300
0.636968 30320
0.63598 30340
0.635064 30360
0.631863 30380
0.630425 30400
0.641616 30420
0.631388 30440
0.627198 30460
0.636554 30480
0.643995 30500
0.643011 30520
0.643126 30540
0.64192 30560
0.638647 30580
0.640821 30600
0.632916 30620
0.638123 30640
0.641661 30660
0.643252 30680
0.630074 30700
0.636109 30720
0.638049 30740
0.631468 30760
0.627263 30780
0.633877 30800
0.626534 30820
0.634811 30840
0.634795 30860
0.630442 30880
0.63346 30900
0.639724 30920
0.645398 30940
0.641092 30960
0.643875 30980
0.646248 31000
0.642035 31020
0.640521 31040
0.645912 31060
0.639334 31080
0.643885 31100
0.642424 31120
0.629816 31140
0.626128 31160
0.629697 31180
1.31328 31200
1.45376 31220
1.47226 31240
1.49218 31260
1.46283 31280
1.46016 31300
1.44494 31320
1.45703 31340
1.45695 31360
1.45677 31380
1.4597 31400
1.4425 31420
1.45341 31440
1.46682 31460
1.47815 31480
1.45819 31500
1.47521 31520
1.44815 31540
1.44891 31560
1.44981 31580
1.46074 31600
1.4502 31620
1.45153 31640
1.45823 31660
1.47387 31680
1.45394 31700
1.45774 31720
1.46411 31740
1.45314 31760
1.44644 31780
1.51743 31800
1.5255 31820
1.4596 31840
1.45341 31860
1.48051 31880
1.47255 31900
1.47215 31920
1.45689 31940
1.49259 31960
1.46267 31980
1.46432 32000
1.46966 32020
1.45589 32040
1.46445 32060
1.45282 32080
1.46739 32100
1.46963 32120
1.4583 32140
1.45224 32160
1.45268 32180
1.45841 32200
1.46091 32220
1.46343 32240
1.45164 32260
1.45011 32280
1.4651 32300
1.45009 32320
1.47785 32340
1.46992 32360
1.45213 32380
1.45878 32400
1.45932 32420
1.44979 32440
1.45167 32460
1.46684 32480
1.47282 32500
1.46283 32520
1.45654 32540
1.47556 32560
1.46657 32580
1.45251 32600
1.4615 32620
1.45104 32640
1.46002 32660
1.45271 32680
1.49045 32700
1.46825 32720
1.45701 32740
1.47618 32760
1.47017 32780
1.4562 32800
1.44349 32820
1.45336 32840
1.44894 32860
1.45532 32880
1.47098 32900
1.46452 32920
1.45681 32940
1.46635 32960
1.47631 32980
1.45565 33000
1.45667 33020
1.44927 33040
1.44328 33060
1.4495 33080
1.44805 33100
1.44956 33120
1.4436 33140
1.47735 33160
1.53041 33180
1.47224 33200
1.46496 33220
1.46296 33240
1.46786 33260
1.47376 33280
1.4896 33300
1.47528 33320
1.45112 33340
1.46793 33360
1.46947 33380
1.36547 33400
0.640138 33420
0.641486 33440
0.638306 33460
0.631518 33480
0.635781 33500
0.639388 33520
0.63654 33540
0.638399 33560
0.629363 33580
0.637347 33600
0.63567 33620
0.63709 33640
0.633495 33660
0.6316 33680
0.629234 33700
0.628027 33720
0.626574 33740
0.626426 33760
0.632257 33780
0.627912 33800
0.626185 33820
0.637086 33840
0.637113 33860
0.643475 33880
0.641985 33900
0.643233 33920
0.63953 33940
0.642098 33960
0.634617 33980
0.623987 34000
0.624912 34020
0.628072 34040
0.626716 34060
0.628674 34080
0.635847 34100
0.630101 34120
0.635441 34140
0.63714 34160
0.628947 34180
0.623063 34200
0.626193 34220
0.623477 34240
0.625881 34260
0.628021 34280
0.628838 34300
0.632512 34320
0.632107 34340
0.636411 34360
0.634461 34380
0.630473 34400
0.639294 34420
0.643702 34440
0.646583 34460
0.641739 34480
0.633323 34500
0.632917 34520
0.634692 34540
0.632084 34560
0.634938 34580
0.637079 34600
0.633562 34620
0.633729 34640
0.634667 34660
0.635904 34680
0.636358 34700
0.629887 34720
0.630396 34740
0.6305 34760
0.634861 34780
0.638114 34800
0.637222 34820
0.639039 34840
0.642974 34860
0.640275 34880
0.636878 34900
0.637963 34920
0.635302 34940
0.635914 34960
0.637584 34980
0.629704 35000
0.633636 35020
0.631966 35040
0.631242 35060
0.63324 35080
0.632559 35100
0.631151 35120
